group	colour	yend	showSelected1
1	#66C2A5	-0.669068447373343	sous-entraînement
2	#66C2A5	-0.669068447373343	sous-entraînement
3	#66C2A5	-0.669068447373343	sous-entraînement
4	#FC8D62	-0.669068447373343	validation
5	#FC8D62	-0.669068447373343	validation
6	#FC8D62	-0.669068447373343	validation
7	#FC8D62	-0.568875675576983	validation
8	#FC8D62	-0.568875675576983	validation
9	#66C2A5	-0.568875675576983	sous-entraînement
10	#FC8D62	-0.568875675576983	validation
11	#66C2A5	0.334821441067167	sous-entraînement
12	#66C2A5	0.222627647863225	sous-entraînement
13	#FC8D62	0.222627647863225	validation
14	#66C2A5	-0.0378266644956677	sous-entraînement
15	#66C2A5	0.296136416036393	sous-entraînement
16	#FC8D62	0.296136416036393	validation
17	#66C2A5	0.182024297912188	sous-entraînement
18	#FC8D62	0.182024297912188	validation
19	#FC8D62	0.182024297912188	validation
20	#FC8D62	-0.757414982336941	validation
21	#FC8D62	-0.757414982336941	validation
22	#66C2A5	-0.757414982336941	sous-entraînement
23	#FC8D62	-0.757414982336941	validation
24	#66C2A5	-1.03456378199638	sous-entraînement
25	#66C2A5	-0.773646037620576	sous-entraînement
26	#FC8D62	-0.773646037620576	validation
27	#66C2A5	-0.85120816308058	sous-entraînement
28	#66C2A5	-0.982703850799974	sous-entraînement
29	#66C2A5	-0.883443617920909	sous-entraînement
30	#FC8D62	-0.883443617920909	validation
31	#66C2A5	1.7311487572907	sous-entraînement
32	#FC8D62	1.7311487572907	validation
33	#FC8D62	1.5899002980795	validation
34	#66C2A5	1.5899002980795	sous-entraînement
35	#66C2A5	1.45757484645493	sous-entraînement
36	#FC8D62	1.45757484645493	validation
37	#66C2A5	1.55585180676676	sous-entraînement
38	#FC8D62	1.55585180676676	validation
39	#66C2A5	1.70528333933618	sous-entraînement
40	#FC8D62	1.70528333933618	validation
41	#66C2A5	0.292619739450707	sous-entraînement
42	#66C2A5	0.292619739450707	sous-entraînement
43	#FC8D62	0.292619739450707	validation
44	#FC8D62	0.292619739450707	validation
45	#66C2A5	0.292619739450707	sous-entraînement
46	#FC8D62	0.292619739450707	validation
47	#66C2A5	0.342119559314691	sous-entraînement
48	#FC8D62	0.342119559314691	validation
49	#66C2A5	0.342119559314691	sous-entraînement
50	#FC8D62	0.342119559314691	validation
