group	fill	y	showSelected3
1	transparent	1.31151523067384	autre
2	transparent	0.886186651821981	autre
3	transparent	0.440168295472463	autre
4	transparent	0.14801659982082	autre
5	transparent	-0.890917280367922	autre
6	transparent	-0.977714240959048	autre
7	transparent	-1.13155957725798	autre
8	transparent	-1.25606823998635	autre
9	transparent	-1.32865785070842	autre
10	transparent	-1.4496313401908	autre
11	transparent	-1.54502885122278	autre
12	transparent	-1.69440528132723	autre
13	transparent	-1.86083886594584	autre
14	transparent	-2.01761817132482	autre
15	transparent	-2.17140093868612	autre
16	transparent	-2.33091695542356	autre
17	transparent	-2.46033005123222	autre
18	transparent	-2.63059466070089	autre
19	transparent	-2.85515607378863	autre
20	transparent	-3.08169265830529	autre
21	transparent	-3.28921845505748	autre
22	transparent	-3.59275611506653	autre
23	transparent	-3.8041201995945	autre
24	transparent	-4.19814761258951	autre
25	#000000	-7.23079567450539	minimum
26	transparent	1.25582448773278	autre
27	transparent	0.833442063834326	autre
28	transparent	0.575389233249496	autre
29	transparent	0.369522031630523	autre
30	#000000	-0.610342630592671	minimum
31	transparent	-0.60822002957156	autre
32	transparent	-0.489923619558733	autre
33	transparent	-0.436142970335679	autre
34	transparent	-0.450819811706952	autre
35	transparent	-0.462770594831898	autre
36	transparent	-0.460184491417616	autre
37	transparent	-0.465185524128205	autre
38	transparent	-0.439372754569591	autre
39	transparent	-0.443839507949923	autre
40	transparent	-0.457727319089972	autre
41	transparent	-0.469567980512965	autre
42	transparent	-0.46757015056312	autre
43	transparent	-0.473493998694646	autre
44	transparent	-0.456156135003364	autre
45	transparent	-0.451683148261859	autre
46	transparent	-0.452577534628797	autre
47	transparent	-0.453080087580127	autre
48	transparent	-0.453080087580127	autre
49	transparent	-0.454333180587714	autre
50	transparent	-0.456203692305617	autre
