group	fill	y	showSelected3
1	transparent	1.1717721664846	autre
2	transparent	0.817844969622911	autre
3	transparent	0.619613006734465	autre
4	transparent	0.332143485232671	autre
5	transparent	-0.907233539953608	autre
6	transparent	-0.966913575230666	autre
7	transparent	-1.0188619931899	autre
8	transparent	-1.07571941356491	autre
9	transparent	-1.16073848793324	autre
10	transparent	-1.32087389154054	autre
11	transparent	-1.43662863492469	autre
12	transparent	-1.49515721655013	autre
13	transparent	-1.56625907865512	autre
14	transparent	-1.62785223140656	autre
15	transparent	-1.6998863184633	autre
16	transparent	-1.77960916723311	autre
17	transparent	-1.87643550010072	autre
18	transparent	-2.09169554657717	autre
19	transparent	-2.36999204686193	autre
20	transparent	-2.61342187448876	autre
21	transparent	-3.01711698064636	autre
22	transparent	-3.35478311498835	autre
23	transparent	-3.85843221363924	autre
24	transparent	-4.1981476125647	autre
25	#000000	-7.23079567450539	minimum
26	transparent	1.39837744967874	autre
27	transparent	1.19273266101577	autre
28	#000000	1.10582061387763	minimum
29	transparent	1.20069416925287	autre
30	transparent	1.16109650982038	autre
31	transparent	1.16689341008415	autre
32	transparent	1.16663635446544	autre
33	transparent	1.17124724488324	autre
34	transparent	1.16107956280319	autre
35	transparent	1.16107956280319	autre
36	transparent	1.16073986594738	autre
37	transparent	1.16097755274275	autre
38	transparent	1.16050463936417	autre
39	transparent	1.16562439572368	autre
40	transparent	1.15079439722554	autre
41	transparent	1.15071714582589	autre
42	transparent	1.15095432421203	autre
43	transparent	1.15180756967765	autre
44	transparent	1.15189631846709	autre
45	transparent	1.15184587514251	autre
46	transparent	1.14970993813245	autre
47	transparent	1.14983234103367	autre
48	transparent	1.14973087994944	autre
49	transparent	1.14972114850593	autre
50	transparent	1.14968966414442	autre
