group	colour	yend	showSelected1
1	#66C2A5	-0.699557931899951	sous-entraînement
2	#FC8D62	-0.699557931899951	validation
3	#66C2A5	-0.699557931899951	sous-entraînement
4	#66C2A5	-0.466925730528553	sous-entraînement
5	#66C2A5	-0.599270566023808	sous-entraînement
6	#FC8D62	-0.599270566023808	validation
7	#66C2A5	-0.599270566023808	sous-entraînement
8	#FC8D62	-0.599270566023808	validation
9	#66C2A5	-0.599270566023808	sous-entraînement
10	#66C2A5	-0.599270566023808	sous-entraînement
11	#FC8D62	-0.599270566023808	validation
12	#FC8D62	-0.599270566023808	validation
13	#FC8D62	0.246021319858169	validation
14	#FC8D62	0.246021319858169	validation
15	#66C2A5	0.246021319858169	sous-entraînement
16	#66C2A5	0.246021319858169	sous-entraînement
17	#FC8D62	0.246021319858169	validation
18	#FC8D62	0.246021319858169	validation
19	#66C2A5	0.246021319858169	sous-entraînement
20	#66C2A5	0.246021319858169	sous-entraînement
21	#FC8D62	0.246021319858169	validation
22	#FC8D62	-0.835542283811708	validation
23	#66C2A5	-0.835542283811708	sous-entraînement
24	#FC8D62	-0.835542283811708	validation
25	#66C2A5	-0.835542283811708	sous-entraînement
26	#66C2A5	-0.835542283811708	sous-entraînement
27	#66C2A5	-0.835542283811708	sous-entraînement
28	#FC8D62	-0.835542283811708	validation
29	#66C2A5	-0.835542283811708	sous-entraînement
30	#FC8D62	-0.835542283811708	validation
31	#66C2A5	1.7311487572907	sous-entraînement
32	#FC8D62	1.7311487572907	validation
33	#66C2A5	1.63404796329373	sous-entraînement
34	#66C2A5	1.5899002980795	sous-entraînement
35	#66C2A5	1.50671332661084	sous-entraînement
36	#FC8D62	1.50671332661084	validation
37	#66C2A5	1.50671332661084	sous-entraînement
38	#FC8D62	1.50671332661084	validation
39	#FC8D62	1.50671332661084	validation
40	#FC8D62	1.50671332661084	validation
41	#FC8D62	0.399204109355834	validation
42	#FC8D62	0.399204109355834	validation
43	#66C2A5	0.399204109355834	sous-entraînement
44	#FC8D62	0.399204109355834	validation
45	#66C2A5	0.259695229239779	sous-entraînement
46	#66C2A5	0.259695229239779	sous-entraînement
47	#66C2A5	0.365965968029043	sous-entraînement
48	#FC8D62	0.365965968029043	validation
49	#FC8D62	0.365965968029043	validation
50	#FC8D62	0.365965968029043	validation
