group	colour	yend	showSelected1
1	#66C2A5	-0.689099191816566	sous-entraînement
2	#FC8D62	-0.689099191816566	validation
3	#FC8D62	-0.466925730528553	validation
4	#66C2A5	-0.466925730528553	sous-entraînement
5	#66C2A5	-0.58560696953014	sous-entraînement
6	#FC8D62	-0.58560696953014	validation
7	#66C2A5	-0.58560696953014	sous-entraînement
8	#66C2A5	-0.560748507903197	sous-entraînement
9	#66C2A5	-0.560748507903197	sous-entraînement
10	#FC8D62	-0.560748507903197	validation
11	#FC8D62	-0.560748507903197	validation
12	#FC8D62	0.121519266167902	validation
13	#66C2A5	0.121519266167902	sous-entraînement
14	#FC8D62	0.121519266167902	validation
15	#66C2A5	0.296136416036393	sous-entraînement
16	#FC8D62	0.296136416036393	validation
17	#66C2A5	0.182024297912188	sous-entraînement
18	#FC8D62	0.182024297912188	validation
19	#66C2A5	0.254399450037862	sous-entraînement
20	#66C2A5	0.254399450037862	sous-entraînement
21	#FC8D62	0.254399450037862	validation
22	#FC8D62	-0.828172114073528	validation
23	#66C2A5	-0.828172114073528	sous-entraînement
24	#66C2A5	-1.03456378199638	sous-entraînement
25	#66C2A5	-0.783740247005327	sous-entraînement
26	#FC8D62	-0.783740247005327	validation
27	#FC8D62	-0.783740247005327	validation
28	#FC8D62	-0.783740247005327	validation
29	#FC8D62	-0.783740247005327	validation
30	#66C2A5	-0.783740247005327	sous-entraînement
31	#66C2A5	1.7311487572907	sous-entraînement
32	#66C2A5	1.60298343025891	sous-entraînement
33	#66C2A5	1.60298343025891	sous-entraînement
34	#66C2A5	1.60298343025891	sous-entraînement
35	#66C2A5	1.45757484645493	sous-entraînement
36	#66C2A5	1.55378134580782	sous-entraînement
37	#FC8D62	1.55378134580782	validation
38	#FC8D62	1.55378134580782	validation
39	#FC8D62	1.55378134580782	validation
40	#FC8D62	0.39218910051928	validation
41	#FC8D62	0.39218910051928	validation
42	#FC8D62	0.39218910051928	validation
43	#66C2A5	0.39218910051928	sous-entraînement
44	#66C2A5	0.39218910051928	sous-entraînement
45	#66C2A5	0.260632202360409	sous-entraînement
46	#FC8D62	0.260632202360409	validation
47	#FC8D62	0.406361064266902	validation
48	#66C2A5	0.406361064266902	sous-entraînement
49	#FC8D62	0.406361064266902	validation
50	#FC8D62	0.406361064266902	validation
