group	colour	yend	showSelected1
1	#66C2A5	-0.689099191816566	sous-entraînement
2	#66C2A5	-0.608089478320124	sous-entraînement
3	#66C2A5	-0.709258660568736	sous-entraînement
4	#FC8D62	-0.709258660568736	validation
5	#FC8D62	-0.709258660568736	validation
6	#66C2A5	-0.709258660568736	sous-entraînement
7	#66C2A5	-0.617351777478726	sous-entraînement
8	#FC8D62	-0.617351777478726	validation
9	#FC8D62	-0.617351777478726	validation
10	#66C2A5	-0.617351777478726	sous-entraînement
11	#66C2A5	0.334821441067167	sous-entraînement
12	#66C2A5	0.222627647863225	sous-entraînement
13	#66C2A5	0.121519266167902	sous-entraînement
14	#66C2A5	-0.0378266644956677	sous-entraînement
15	#FC8D62	-0.0378266644956677	validation
16	#FC8D62	-0.0378266644956677	validation
17	#FC8D62	0.254399450037862	validation
18	#FC8D62	0.254399450037862	validation
19	#66C2A5	0.254399450037862	sous-entraînement
20	#66C2A5	0.254399450037862	sous-entraînement
21	#FC8D62	0.254399450037862	validation
22	#FC8D62	-0.828172114073528	validation
23	#66C2A5	-0.828172114073528	sous-entraînement
24	#66C2A5	-1.03456378199638	sous-entraînement
25	#66C2A5	-0.816974703977187	sous-entraînement
26	#FC8D62	-0.816974703977187	validation
27	#FC8D62	-0.816974703977187	validation
28	#FC8D62	-0.816974703977187	validation
29	#66C2A5	-0.816974703977187	sous-entraînement
30	#66C2A5	-0.816974703977187	sous-entraînement
31	#FC8D62	-0.816974703977187	validation
32	#66C2A5	1.576044279226	sous-entraînement
33	#FC8D62	1.576044279226	validation
34	#FC8D62	1.576044279226	validation
35	#FC8D62	1.576044279226	validation
36	#66C2A5	1.576044279226	sous-entraînement
37	#FC8D62	1.576044279226	validation
38	#66C2A5	1.576044279226	sous-entraînement
39	#66C2A5	1.68844085815986	sous-entraînement
40	#66C2A5	1.68844085815986	sous-entraînement
41	#66C2A5	0.313055412190002	sous-entraînement
42	#FC8D62	0.313055412190002	validation
43	#66C2A5	0.382585038692439	sous-entraînement
44	#FC8D62	0.382585038692439	validation
45	#FC8D62	0.382585038692439	validation
46	#FC8D62	0.382585038692439	validation
47	#66C2A5	0.382585038692439	sous-entraînement
48	#FC8D62	0.382585038692439	validation
49	#FC8D62	0.382585038692439	validation
50	#FC8D62	0.382585038692439	validation
