group	fill	y	showSelected3
1	transparent	1.28073208859593	autre
2	transparent	0.790801394920043	autre
3	transparent	0.479756523947238	autre
4	transparent	0.271030137359892	autre
5	transparent	-0.942758974235879	autre
6	transparent	-1.09830540825216	autre
7	transparent	-1.22206641088345	autre
8	transparent	-1.32073469382946	autre
9	transparent	-1.39868806496776	autre
10	transparent	-1.4703550554552	autre
11	transparent	-1.50545254078338	autre
12	transparent	-1.65371266243274	autre
13	transparent	-1.70313643499995	autre
14	transparent	-1.9564792184296	autre
15	transparent	-2.05688029492066	autre
16	transparent	-2.51743364096993	autre
17	transparent	-2.66809912972738	autre
18	transparent	-2.81547971965039	autre
19	transparent	-3.01396733155859	autre
20	transparent	-3.31072453848488	autre
21	transparent	-3.44750129139284	autre
22	transparent	-3.63420318845558	autre
23	transparent	-3.85843221363902	autre
24	transparent	-4.19814761256431	autre
25	#000000	-7.23079567450539	minimum
26	transparent	1.27501669429416	autre
27	transparent	1.10532609116024	autre
28	#000000	0.918680891137255	minimum
29	transparent	0.935274036815504	autre
30	transparent	0.92341360043366	autre
31	transparent	0.942611877730236	autre
32	transparent	0.929553239860438	autre
33	transparent	0.93014814293278	autre
34	transparent	0.945413923927776	autre
35	transparent	0.945919486238973	autre
36	transparent	0.94500061479952	autre
37	transparent	0.944694748070749	autre
38	transparent	0.944743126882213	autre
39	transparent	0.944467050451686	autre
40	transparent	0.946274782145807	autre
41	transparent	0.946145071839581	autre
42	transparent	0.951450353176509	autre
43	transparent	0.951294455264194	autre
44	transparent	0.951092104179315	autre
45	transparent	0.9507472715224	autre
46	transparent	0.9507472715224	autre
47	transparent	0.950655887147916	autre
48	transparent	0.950606496396762	autre
49	transparent	0.950591104062721	autre
50	transparent	0.950517629338408	autre
