group	colour	yend	showSelected1
1	#FC8D62	-0.608089478320124	validation
2	#66C2A5	-0.608089478320124	sous-entraînement
3	#FC8D62	-0.608089478320124	validation
4	#66C2A5	-0.543101479888778	sous-entraînement
5	#66C2A5	-0.543101479888778	sous-entraînement
6	#FC8D62	-0.543101479888778	validation
7	#FC8D62	-0.543101479888778	validation
8	#FC8D62	-0.543101479888778	validation
9	#66C2A5	-0.543101479888778	sous-entraînement
10	#66C2A5	-0.656992649457968	sous-entraînement
11	#FC8D62	-0.656992649457968	validation
12	#FC8D62	0.121519266167902	validation
13	#66C2A5	0.121519266167902	sous-entraînement
14	#66C2A5	-0.0378266644956677	sous-entraînement
15	#66C2A5	0.296136416036393	sous-entraînement
16	#66C2A5	0.201402572525527	sous-entraînement
17	#66C2A5	0.201402572525527	sous-entraînement
18	#FC8D62	0.201402572525527	validation
19	#FC8D62	0.201402572525527	validation
20	#66C2A5	0.201402572525527	sous-entraînement
21	#FC8D62	0.201402572525527	validation
22	#FC8D62	-0.800909075847052	validation
23	#66C2A5	-0.800909075847052	sous-entraînement
24	#FC8D62	-0.800909075847052	validation
25	#66C2A5	-0.800909075847052	sous-entraînement
26	#FC8D62	-0.800909075847052	validation
27	#66C2A5	-0.867325890500744	sous-entraînement
28	#FC8D62	-0.867325890500744	validation
29	#66C2A5	-0.867325890500744	sous-entraînement
30	#FC8D62	-0.867325890500744	validation
31	#FC8D62	-0.867325890500744	validation
32	#FC8D62	1.57222072828019	validation
33	#FC8D62	1.57222072828019	validation
34	#66C2A5	1.57222072828019	sous-entraînement
35	#FC8D62	1.57222072828019	validation
36	#66C2A5	1.57222072828019	sous-entraînement
37	#66C2A5	1.57222072828019	sous-entraînement
38	#66C2A5	1.57222072828019	sous-entraînement
39	#66C2A5	1.70528333933618	sous-entraînement
40	#FC8D62	1.70528333933618	validation
41	#66C2A5	0.308613507995856	sous-entraînement
42	#66C2A5	0.308613507995856	sous-entraînement
43	#FC8D62	0.308613507995856	validation
44	#66C2A5	0.385174091682726	sous-entraînement
45	#66C2A5	0.259695229239778	sous-entraînement
46	#66C2A5	0.259695229239778	sous-entraînement
47	#FC8D62	0.259695229239778	validation
48	#FC8D62	0.259695229239778	validation
49	#FC8D62	0.259695229239778	validation
50	#FC8D62	0.259695229239778	validation
